"RACEID","YEAR","ROUND","CIRCUITID","NAME","DATE","TIME","URL","FP1_DATE","FP1_TIME","FP2_DATE","FP2_TIME","FP3_DATE","FP3_TIME","QUALI_DATE","QUALI_TIME","SPRINT_DATE","SPRINT_TIME","RESULTID","RACEID_2","DRIVERID","CONSTRUCTORID","NUMBER","GRID","POSITION","POSITIONTEXT","POSITIONORDER","POINTS","LAPS","TIME_2","MILLISECONDS","FASTESTLAP","RANK","FASTESTLAPTIME","FASTESTLAPSPEED","STATUSID","DRIVERID_2","DRIVERREF","NUMBER_2","CODE","FORENAME","SURNAME","DOB","NATIONALITY","URL_2"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26718","1142","861","3","43","0","14","14","14",0,"50","+1:15.172","5001141","37","15","1:36.867",230.456,"1","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26719","1142","840","117","18","18","15","15","15",0,"50","+1:24.102","5010071","43","18","1:37.179",229.716,"1","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26720","1142","859","215","30","14","16","16","16",0,"50","+1:31.005","5016974","45","17","1:36.980",230.187,"1","859","lawson","30","LAW","Liam","Lawson","2002-02-11","New Zealander","http://en.wikipedia.org/wiki/Liam_Lawson"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26721","1142","839","214","31","11","17","17","17",0,"49",,,"47","9","1:36.511",231.306,"11","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26722","1142","822","15","77","19","18","18","18",0,"49",,,"46","14","1:36.601",231.09,"11","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26723","1142","848","3","23","17",,"R","19",0,"25",,,"21","19","1:38.008",227.773,"21","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1142","2024","22","80","Las Vegas Grand Prix","2024-11-23","06:00:00","https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix","2024-11-21","02:30:00","2024-11-21","06:00:00","2024-11-22","02:30:00","2024-11-22","06:00:00",,"NULL","26724","1142","842","214","10","3",,"R","20",0,"15",,,"13","20","1:38.314",227.064,"5","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26725","1143","830","9","1","2","1","1","1",25,"57","1:31:05.323","5465323","55","2","1:22.905",235.31,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26726","1143","844","6","16","5","2","2","2",18,"57","+6.031","5471354","53","4","1:23.242",234.357,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26727","1143","857","1","81","4","3","3","3",15,"57","+6.819","5472142","51","3","1:23.218",234.425,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26728","1143","847","131","63","1","4","4","4",12,"57","+14.104","5479427","50","5","1:23.355",234.039,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26729","1143","842","214","10","11","5","5","5",10,"57","+16.782","5482105","56","8","1:23.705",233.061,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26730","1143","832","6","55","7","6","6","6",8,"57","+17.476","5482799","52","6","1:23.465",233.731,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26731","1143","4","117","14","8","7","7","7",6,"57","+19.867","5485190","57","7","1:23.667",233.167,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26732","1143","855","15","24","12","8","8","8",4,"57","+25.360","5490683","57","10","1:23.889",232.55,"1","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26733","1143","825","210","20","10","9","9","9",2,"57","+32.177","5497500","55","11","1:24.259",231.528,"1","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26734","1143","846","1","4","3","10","10","10",2,"57","+35.762","5501085","56","1","1:22.384",236.798,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26735","1143","822","15","77","13","11","11","11",0,"57","+50.243","5515566","53","13","1:25.533",228.08,"1","822","bottas","77","BOT","Valtteri","Bottas","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26736","1143","1","131","44","6","12","12","12",0,"57","+56.122","5521445","52","9","1:23.865",232.616,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26737","1143","852","215","22","14","13","13","13",0,"57","+1:01.100","5526423","47","17","1:26.144",226.462,"1","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26738","1143","859","215","30","17","14","14","14",0,"57","+1:02.656","5527979","46","16","1:26.076",226.641,"1","859","lawson","30","LAW","Liam","Lawson","2002-02-11","New Zealander","http://en.wikipedia.org/wiki/Liam_Lawson"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26739","1143","848","3","23","16","15","15","15",0,"56",,,"47","14","1:25.559",228.011,"11","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26740","1143","807","210","27","18",,"R","16",0,"39",,,"33","15","1:25.767",227.458,"20","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26741","1143","815","9","11","9",,"R","17",0,"38",,,"31","12","1:25.288",228.735,"20","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26743","1143","861","3","43","19",,"R","19",0,"0",,,,"0",,,"4","861","colapinto","43","COL","Franco","Colapinto","2003-05-27","Argentinian ","http://en.wikipedia.org/wiki/Franco_Colapinto"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26742","1143","840","117","18","15",,"R","18",0,"8",,,"6","18","1:30.935",214.531,"130","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1143","2024","23","78","Qatar Grand Prix","2024-12-01","17:00:00","https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix","2024-11-29","13:30:00","2024-11-29","17:30:00",,"NULL","2024-11-30","17:00:00","2024-11-30","13:00:00","26744","1143","839","214","31","20",,"R","20",0,"0",,,,"0",,,"4","839","ocon","31","OCO","Esteban","Ocon","1996-09-17","French","http://en.wikipedia.org/wiki/Esteban_Ocon"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26745","1144","846","1","4","1","1","1","1",25,"58","1:26:33.291","5193291","52","3","1:27.438",217.429,"1","846","norris","4","NOR","Lando","Norris","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26746","1144","832","6","55","3","2","2","2",18,"58","+5.832","5199123","55","5","1:27.765",216.619,"1","832","sainz","55","SAI","Carlos","Sainz","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr."
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26747","1144","844","6","16","19","3","3","3",15,"58","+31.928","5225219","51","9","1:28.018",215.996,"1","844","leclerc","16","LEC","Charles","Leclerc","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26748","1144","1","131","44","16","4","4","4",12,"58","+36.483","5229774","44","2","1:27.278",217.828,"1","1","hamilton","44","HAM","Lewis","Hamilton","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26749","1144","847","131","63","6","5","5","5",10,"58","+37.538","5230829","56","10","1:28.195",215.563,"1","847","russell","63","RUS","George","Russell","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26750","1144","830","9","1","4","6","6","6",8,"58","+49.847","5243138","56","6","1:27.765",216.619,"1","830","max_verstappen","33","VER","Max","Verstappen","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26751","1144","842","214","10","5","7","7","7",6,"58","+1:12.560","5265851","30","16","1:29.251",213.012,"1","842","gasly","10","GAS","Pierre","Gasly","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26752","1144","807","210","27","7","8","8","8",4,"58","+1:15.554","5268845","17","14","1:29.152",213.249,"1","807","hulkenberg","27","HUL","Nico","Hülkenberg","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26753","1144","4","117","14","8","9","9","9",2,"58","+1:22.373","5275664","51","7","1:27.948",216.168,"1","4","alonso","14","ALO","Fernando","Alonso","1981-07-29","Spanish","http://en.wikipedia.org/wiki/Fernando_Alonso"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26754","1144","857","1","81","2","10","10","10",1,"58","+1:23.821","5277112","51","4","1:27.690",216.804,"1","857","piastri","81","PIA","Oscar","Piastri","2001-04-06","Australian","http://en.wikipedia.org/wiki/Oscar_Piastri"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26755","1144","848","3","23","18","11","11","11",0,"57",,,"46","18","1:29.438",212.567,"11","848","albon","23","ALB","Alexander","Albon","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26756","1144","852","215","22","11","12","12","12",0,"57",,,"41","15","1:29.200",213.134,"11","852","tsunoda","22","TSU","Yuki","Tsunoda","2000-05-11","Japanese","http://en.wikipedia.org/wiki/Yuki_Tsunoda"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26757","1144","855","15","24","15","13","13","13",0,"57",,,"56","8","1:27.982",216.085,"11","855","zhou","24","ZHO","Guanyu","Zhou","1999-05-30","Chinese","http://en.wikipedia.org/wiki/Zhou_Guanyu"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26758","1144","840","117","18","13","14","14","14",0,"57",,,"42","11","1:28.604",214.568,"11","840","stroll","18","STR","Lance","Stroll","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26759","1144","862","214","61","17","15","15","15",0,"57",,,"56","13","1:29.121",213.323,"11","862","doohan","61","DOO","Jack","Doohan","2003-01-20","Australian","http://en.wikipedia.org/wiki/Jack_Doohan"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26760","1144","825","210","20","14","16","16","16",0,"57",,,"57","1","1:25.637",222.002,"11","825","kevin_magnussen","20","MAG","Kevin","Magnussen","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26761","1144","859","215","30","12","17","17","17",0,"55",,,"52","12","1:28.751",214.212,"5","859","lawson","30","LAW","Liam","Lawson","2002-02-11","New Zealander","http://en.wikipedia.org/wiki/Liam_Lawson"
"1144","2024","24","24","Abu Dhabi Grand Prix","2024-12-08","13:00:00","https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix","2024-12-06","09:30:00","2024-12-06","13:00:00","2024-12-07","10:30:00","2024-12-07","14:00:00",,"NULL","26764","1144","815","9","11","10",,"R","20",0,"0",,,,"0",,,"4","815","perez","11","PER","Sergio","Pérez","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez"
