RACEID,YEAR,ROUND,CIRCUITID,NAME,DATE,TIME,URL,FP1_DATE,FP1_TIME,FP2_DATE,FP2_TIME,FP3_DATE,FP3_TIME,QUALI_DATE,QUALI_TIME,SPRINT_DATE,SPRINT_TIME,RESULTID,RACEID,DRIVERID,CONSTRUCTORID,NUMBER,GRID,POSITION,POSITIONTEXT,POSITIONORDER,POINTS,LAPS,TIME,MILLISECONDS,FASTESTLAP,RANK,FASTESTLAPTIME,FASTESTLAPSPEED,STATUSID,DRIVERID,DRIVERREF,NUMBER,CODE,FORENAME,SURNAME,DOB,NATIONALITY,URL
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26614,1137,860,210,50,10,10,10,10,1.0,51,+1:33.127,5671134,47,7,1:47.048,201.879,1,860,bearman,38,BEA,Oliver,Bearman,2005-05-08,British,http://en.wikipedia.org/wiki/Oliver_Bearman
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26615,1137,807,210,27,12,11,11,11,0.0,51,+1:33.465,5671472,42,14,1:47.691,200.674,1,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26616,1137,842,214,10,18,12,12,12,0.0,51,+1:57.189,5695196,47,15,1:48.018,200.066,1,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26617,1137,817,215,3,14,13,13,13,0.0,51,+2:26.907,5724914,39,17,1:48.380,199.398,1,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26618,1137,855,15,24,17,14,14,14,0.0,51,+2:28.841,5726848,43,13,1:47.644,200.761,1,855,zhou,24,ZHO,Guanyu,Zhou,1999-05-30,Chinese,http://en.wikipedia.org/wiki/Zhou_Guanyu
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26619,1137,839,214,31,0,15,15,15,0.0,50,,,35,19,1:48.831,198.572,11,839,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26620,1137,822,15,77,16,16,16,16,0.0,50,,,41,18,1:48.418,199.328,11,822,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26621,1137,815,9,11,4,17,17,17,0.0,49,,,46,6,1:47.013,201.945,31,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26622,1137,832,6,55,3,18,18,18,0.0,49,,,46,4,1:46.866,202.223,31,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26623,1137,840,117,18,13,19,19,19,0.0,45,,,31,16,1:48.148,199.826,31,840,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll
1137,2024,17,73,Azerbaijan Grand Prix,2024-09-15,11:00:00.000,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024-09-13,09:30:00.000,2024-09-13,13:00:00.000,2024-09-14,08:30:00.000,2024-09-14,12:00:00.000,,,26624,1137,852,215,22,11,,R,20,0.0,14,,,8,20,1:50.887,194.890,31,852,tsunoda,22,TSU,Yuki,Tsunoda,2000-05-11,Japanese,http://en.wikipedia.org/wiki/Yuki_Tsunoda
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26625,1138,846,1,4,1,1,1,1,25.0,62,1:40:52.571,6052571,48,2,1:34.925,187.347,1,846,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26626,1138,830,9,1,2,2,2,2,18.0,62,+20.945,6073516,59,5,1:35.967,185.313,1,830,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26627,1138,857,1,81,5,3,3,3,15.0,62,+41.823,6094394,48,4,1:35.745,185.743,1,857,piastri,81,PIA,Oscar,Piastri,2001-04-06,Australian,http://en.wikipedia.org/wiki/Oscar_Piastri
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26628,1138,847,131,63,4,4,4,4,12.0,62,+1:01.040,6113611,30,10,1:37.047,183.251,1,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_(racing_driver)
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26629,1138,844,6,16,9,5,5,5,10.0,62,+1:02.430,6115001,46,3,1:35.371,186.471,1,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26630,1138,1,131,44,3,6,6,6,8.0,62,+1:25.248,6137819,43,12,1:37.393,182.600,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26631,1138,832,6,55,10,7,7,7,6.0,62,+1:36.039,6148610,15,7,1:36.561,184.173,1,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26632,1138,4,117,14,7,8,8,8,4.0,61,,,54,18,1:37.741,181.950,11,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26633,1138,807,210,27,6,9,9,9,2.0,61,,,35,15,1:37.470,182.456,11,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26634,1138,815,9,11,13,10,10,10,1.0,61,,,33,16,1:37.477,182.443,11,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26635,1138,861,3,43,12,11,11,11,0.0,61,,,35,11,1:37.262,182.846,11,861,colapinto,43,COL,Franco,Colapinto,2003-05-27,Argentinian ,http://en.wikipedia.org/wiki/Franco_Colapinto
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26636,1138,852,215,22,8,12,12,12,0.0,61,,,53,6,1:36.393,184.494,11,852,tsunoda,22,TSU,Yuki,Tsunoda,2000-05-11,Japanese,http://en.wikipedia.org/wiki/Yuki_Tsunoda
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26637,1138,839,214,31,15,13,13,13,0.0,61,,,48,20,1:37.964,181.536,11,839,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26638,1138,840,117,18,17,14,14,14,0.0,61,,,36,19,1:37.851,181.745,11,840,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26639,1138,855,15,24,20,15,15,15,0.0,61,,,47,14,1:37.461,182.472,11,855,zhou,24,ZHO,Guanyu,Zhou,1999-05-30,Chinese,http://en.wikipedia.org/wiki/Zhou_Guanyu
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26640,1138,822,15,77,19,16,16,16,0.0,61,,,46,17,1:37.524,182.355,11,822,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26641,1138,842,214,10,18,17,17,17,0.0,61,,,46,9,1:36.927,183.478,11,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26642,1138,817,215,3,16,18,18,18,0.0,61,,,60,1,1:34.486,188.218,11,817,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26643,1138,825,210,20,14,19,19,19,0.0,57,,,52,13,1:37.425,182.540,3,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
1138,2024,18,15,Singapore Grand Prix,2024-09-22,12:00:00.000,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024-09-20,09:30:00.000,2024-09-20,13:00:00.000,2024-09-21,09:30:00.000,2024-09-21,13:00:00.000,,,26644,1138,848,3,23,11,,R,20,0.0,15,,,13,8,1:36.888,183.552,131,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26645,1139,844,6,16,4,1,1,1,25.0,56,1:35:09.639,5709639,39,6,1:37.834,202.861,1,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26646,1139,832,6,55,3,2,2,2,18.0,56,+8.562,5718201,42,5,1:37.763,203.009,1,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26647,1139,830,9,1,2,3,3,3,15.0,56,+19.412,5729051,42,9,1:38.117,202.276,1,830,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26648,1139,846,1,4,1,4,4,4,12.0,56,+20.354,5729993,55,4,1:37.679,203.183,1,846,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26649,1139,857,1,81,5,5,5,5,10.0,56,+21.921,5731560,42,7,1:37.883,202.760,1,857,piastri,81,PIA,Oscar,Piastri,2001-04-06,Australian,http://en.wikipedia.org/wiki/Oscar_Piastri
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26650,1139,847,131,63,20,6,6,6,8.0,56,+56.295,5765934,42,3,1:37.656,203.231,1,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_(racing_driver)
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26651,1139,815,9,11,9,7,7,7,6.0,56,+59.072,5768711,45,13,1:38.514,201.461,1,815,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26652,1139,807,210,27,11,8,8,8,4.0,56,+1:02.957,5772596,51,12,1:38.404,201.686,1,807,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26653,1139,859,215,30,19,9,9,9,2.0,56,+1:10.563,5780202,54,8,1:38.091,202.330,1,859,lawson,30,LAW,Liam,Lawson,2002-02-11,New Zealander,http://en.wikipedia.org/wiki/Liam_Lawson
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26654,1139,861,3,43,15,10,10,10,1.0,56,+1:11.979,5781618,46,2,1:37.611,203.325,1,861,colapinto,43,COL,Franco,Colapinto,2003-05-27,Argentinian ,http://en.wikipedia.org/wiki/Franco_Colapinto
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26655,1139,825,210,20,8,11,11,11,0.0,56,+1:19.782,5789421,56,10,1:38.210,202.085,1,825,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26656,1139,842,214,10,6,12,12,12,0.0,56,+1:30.558,5800197,55,11,1:38.311,201.877,1,842,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26657,1139,4,117,14,7,13,13,13,0.0,55,,,52,17,1:39.261,199.945,11,4,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26658,1139,852,215,22,10,14,14,14,0.0,55,,,54,15,1:39.193,200.082,11,852,tsunoda,22,TSU,Yuki,Tsunoda,2000-05-11,Japanese,http://en.wikipedia.org/wiki/Yuki_Tsunoda
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26659,1139,840,117,18,13,15,15,15,0.0,55,,,54,16,1:39.214,200.040,11,840,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26660,1139,848,3,23,14,16,16,16,0.0,55,,,54,14,1:39.084,200.302,11,848,albon,23,ALB,Alexander,Albon,1996-03-23,Thai,http://en.wikipedia.org/wiki/Alexander_Albon
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26661,1139,822,15,77,16,17,17,17,0.0,55,,,53,19,1:40.575,197.333,11,822,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26662,1139,839,214,31,12,18,18,18,0.0,55,,,53,1,1:37.330,203.912,11,839,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26663,1139,855,15,24,18,19,19,19,0.0,55,,,53,18,1:39.272,199.923,11,855,zhou,24,ZHO,Guanyu,Zhou,1999-05-30,Chinese,http://en.wikipedia.org/wiki/Zhou_Guanyu
1139,2024,19,69,United States Grand Prix,2024-10-20,19:00:00.000,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024-10-18,17:30:00.000,2024-10-18,21:30:00.000,,,2024-10-19,22:00:00.000,2024-10-19,18:00:00.000,26664,1139,1,131,44,17,,R,20,0.0,1,,,,0,,,20,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26665,1140,832,6,55,1,1,1,1,25.0,71,1:40:55.800,6055800,62,7,1:20.137,193.348,1,832,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26666,1140,846,1,4,3,2,2,2,18.0,71,+4.705,6060505,68,4,1:19.691,194.430,1,846,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26667,1140,844,6,16,4,3,3,3,16.0,71,+34.387,6090187,71,1,1:18.336,197.794,1,844,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26668,1140,1,131,44,6,4,4,4,12.0,71,+44.780,6100580,31,8,1:20.371,192.785,1,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26669,1140,847,131,63,5,5,5,5,10.0,71,+48.536,6104336,63,11,1:20.731,191.926,1,847,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_(racing_driver)
1140,2024,20,32,Mexico City Grand Prix,2024-10-27,20:00:00.000,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024-10-25,18:30:00.000,2024-10-25,22:00:00.000,2024-10-26,17:30:00.000,2024-10-26,21:00:00.000,,,26670,1140,830,9,1,2,6,6,6,8.0,71,+59.558,6115358,53,13,1:20.872,191.591,1,830,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
